backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,svm,20,4,8,5000,3475.948695012,1.139099475,1.105800500,1.326916700,1.777364300,2.057376930,10.734331000,0.000000000,1787854590.441155
docker,svm,20,4,9,5000,3546.252999724,1.116441444,1.102807000,1.308167800,1.643079850,2.033533600,10.637970000,0.000000000,1787854608.900335
docker,svm,20,4,10,5000,3614.026975810,1.095620172,1.091632000,1.274423900,1.409865600,1.975091230,13.040169000,0.000000000,1787854627.662591
docker,svm,20,4,11,5000,3611.648014823,1.097158860,1.102157500,1.182444600,1.269273800,1.849986090,5.159374000,0.000000000,1787854646.065325
docker,svm,20,4,12,5000,3585.858580799,1.104276282,1.092683500,1.274968300,1.379104650,1.991506500,23.091787000,0.000000000,1787854664.578602
docker,svm,20,4,13,5000,3509.338828964,1.128484508,1.105838000,1.303963300,1.775429550,2.049483100,10.120765000,0.000000000,1787854683.266193
docker,svm,20,4,14,5000,3598.789204253,1.100071506,1.084786500,1.324339000,1.712828750,2.075014590,12.441392000,0.000000000,1787854701.639464
docker,svm,20,4,15,5000,3698.995200290,1.070866805,1.096921000,1.225772300,1.337688700,2.009112190,14.105855000,0.000000000,1787854720.298702
docker,svm,20,4,16,5000,3808.598455313,1.039358723,1.083084500,1.198082100,1.313160450,1.947121850,14.573823000,0.000000000,1787854738.964928
docker,svm,20,4,17,5000,3783.087678924,1.046349657,1.056527500,1.241071300,1.361120700,1.977732040,18.470482000,0.000000000,1787854757.266899
docker,svm,20,4,18,5000,3605.690101090,1.097922326,1.095339500,1.283599000,1.629554000,2.054968160,19.339782000,0.000000000,1787854775.597198
docker,svm,20,4,19,5000,3455.689068199,1.146185073,1.113053000,1.332141900,1.800469550,2.087603480,12.581409000,0.000000000,1787854794.391510
docker,svm,20,4,20,5000,3482.484876220,1.136875223,1.098632000,1.346002300,1.821501500,2.094262920,17.351705000,0.000000000,1787854813.035341
docker,svm,20,4,21,5000,3718.980647611,1.064668439,1.089563000,1.219691400,1.325165150,1.967320750,12.008601000,0.000000000,1787854831.428405
