backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,decision_tree,20,8,31,5000,5677.853605643,1.396852923,1.391676000,1.586261200,1.698561150,1.816568160,5.683600000,0.000000000,1787763283.987941
docker,decision_tree,20,8,32,5000,5680.520550350,1.395765279,1.394713500,1.573184300,1.604007950,1.736665400,5.730326000,0.000000000,1787763301.423874
docker,decision_tree,20,8,33,5000,5589.862662023,1.418592735,1.409339500,1.587184200,1.615601500,1.779079930,5.867102000,0.000000000,1787763318.135036
docker,decision_tree,20,8,34,5000,5818.162382207,1.363053705,1.389965000,1.572881300,1.598898150,1.743268220,5.748283000,0.000000000,1787763335.820330
docker,decision_tree,20,8,35,5000,5590.462138193,1.418364687,1.429235000,1.614983000,1.710309100,1.786950640,5.745751000,0.000000000,1787763353.214485
docker,decision_tree,20,8,36,5000,5630.714311658,1.408043613,1.406040500,1.600348800,1.703897150,1.790522660,5.710091000,0.000000000,1787763370.718064
docker,decision_tree,20,8,37,5000,5675.142763802,1.397234122,1.397634000,1.578200800,1.605168600,1.738547430,5.882616000,0.000000000,1787763388.062844
docker,decision_tree,20,8,38,5000,5595.648232979,1.417087774,1.416628500,1.623548500,1.735478900,1.852417780,5.824259000,0.000000000,1787763405.248342
docker,decision_tree,20,8,39,5000,5569.582845007,1.424006412,1.424074500,1.615422300,1.663339350,1.799022930,5.718306000,0.000000000,1787763422.521743
docker,decision_tree,20,8,40,5000,5649.825638318,1.403483668,1.402273000,1.586515900,1.635407100,1.770837600,5.740686000,0.000000000,1787763440.053348
docker,decision_tree,20,8,41,5000,5946.486901322,1.333430118,1.385566500,1.583008400,1.629680700,1.763404450,5.672400000,0.000000000,1787763457.545557
docker,decision_tree,20,8,42,5000,5662.735654858,1.400165433,1.409369500,1.595378000,1.701059100,1.798328350,5.831619000,0.000000000,1787763475.037044
docker,decision_tree,20,8,43,5000,5603.359866852,1.414566477,1.413139500,1.608524200,1.676908450,1.787148310,5.751495000,0.000000000,1787763492.354124
docker,decision_tree,20,8,44,5000,5819.553033125,1.362603641,1.395916500,1.597402100,1.677402800,1.768876400,5.717928000,0.000000000,1787763509.844746
docker,decision_tree,20,16,1,5000,5897.084516607,2.695804904,2.690844000,2.866782600,2.936378300,3.046392560,7.177823000,0.000000000,1787763526.925050
docker,decision_tree,20,16,2,5000,5881.737117201,2.702732123,2.710499000,2.913203500,3.004411000,3.122628170,7.198669000,0.000000000,1787763544.303492
docker,decision_tree,20,16,3,5000,5904.237777639,2.693010175,2.689841500,2.868865000,2.931717750,3.043911690,7.311639000,0.000000000,1787763561.610403
docker,decision_tree,20,16,4,5000,5901.850874047,2.694452766,2.690479500,2.879711700,2.977122600,3.125307090,7.439081000,0.000000000,1787763578.929876
docker,decision_tree,20,16,5,5000,5989.020796066,2.654594250,2.707376500,2.922707500,3.014493800,3.145440520,7.324447000,0.000000000,1787763596.391717
docker,decision_tree,20,16,6,5000,5856.476829255,2.715013077,2.713266500,2.914721200,3.004435650,3.131375510,7.545957000,0.000000000,1787763613.355820
docker,decision_tree,20,16,7,5000,5865.985874165,2.710358328,2.713100500,2.917628800,3.009763350,3.148426310,7.292625000,0.000000000,1787763630.618901
docker,decision_tree,20,16,8,5000,5896.746655388,2.696087953,2.704718000,2.917521500,3.003785750,3.134125290,7.475786000,0.000000000,1787763647.970238
docker,decision_tree,20,16,9,5000,5570.896375171,2.852172336,2.848678500,3.103200600,3.185175750,3.333452210,7.450903000,0.000000000,1787763665.351422
docker,decision_tree,20,16,10,5000,5936.715894848,2.678235423,2.674174500,2.864505900,2.944544850,3.103148900,7.115732000,0.000000000,1787763682.633723
docker,decision_tree,20,16,11,5000,5897.863916501,2.695277065,2.691407000,2.864172300,2.946371650,3.062613460,6.958450000,0.000000000,1787763699.993407
docker,decision_tree,20,16,12,5000,5924.446491095,2.682489555,2.683959500,2.865779700,2.958399200,3.096469220,7.302578000,0.000000000,1787763717.391372
docker,decision_tree,20,16,13,5000,7073.636004758,2.247808360,2.224715000,2.923499100,2.965432950,3.145006030,7.749093000,0.000000000,1787763734.589078
docker,decision_tree,20,16,14,5000,5847.122444217,2.719432563,2.720268000,2.898671400,2.987372950,3.087108880,7.460467000,0.000000000,1787763751.667485
docker,decision_tree,20,16,15,5000,5925.974829937,2.682385839,2.682556500,2.863175800,2.965697950,3.093648190,7.497231000,0.000000000,1787763768.635701
docker,decision_tree,20,16,16,5000,5784.391445519,2.749280701,2.744380000,2.945758500,3.022948200,3.133651460,7.718727000,0.000000000,1787763785.879065
docker,decision_tree,20,16,17,5000,5817.547115499,2.732353682,2.735259500,2.957586400,3.035690200,3.159874410,7.615538000,0.000000000,1787763803.278847
docker,decision_tree,20,16,18,5000,5898.295888730,2.694448691,2.695926000,2.949991700,3.007141750,3.124236750,7.348993000,0.000000000,1787763820.607092
docker,decision_tree,20,16,19,5000,5863.670859436,2.711771631,2.707621000,2.954921000,3.028136150,3.185786850,7.458972000,0.000000000,1787763838.019193
docker,decision_tree,20,16,20,5000,5903.107189702,2.694114294,2.694400500,2.891513200,2.987035150,3.126563990,7.258703000,0.000000000,1787763855.345826
