backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
wasmtime,kmeans,20,16,14,5000,9958.467786038,1.595910743,1.526537000,1.553433600,2.309010150,2.347608570,5.303608000,0.000000000,1788132087.229420
wasmtime,kmeans,20,16,15,5000,9929.765840698,1.600435114,1.530230000,1.559434000,2.331794800,2.377407210,4.977926000,0.000000000,1788132089.860457
wasmtime,kmeans,20,16,16,5000,9936.322700993,1.599516503,1.527721500,1.566241100,2.335626750,2.394147460,5.092123000,0.000000000,1788132092.494317
wasmtime,kmeans,20,16,17,5000,9983.706689769,1.591983320,1.521424500,1.551470900,2.321076950,2.363223110,4.904547000,0.000000000,1788132095.102155
wasmtime,kmeans,20,16,18,5000,9957.282261507,1.596103239,1.526807500,1.555618200,2.314086200,2.360731240,5.122776000,0.000000000,1788132097.733942
wasmtime,kmeans,20,16,19,5000,9929.063373765,1.600568067,1.530718000,1.558422000,2.325700250,2.372351860,5.138357000,0.000000000,1788132100.365831
wasmtime,kmeans,20,16,20,5000,9983.738307433,1.591849027,1.521292000,1.551905600,2.311382600,2.356601350,5.308142000,0.000000000,1788132102.991996
wasmtime,kmeans,20,32,1,5000,9983.265214482,3.180917295,3.047427000,3.081922800,4.635997200,4.718121870,11.223346000,0.000000000,1788132105.627623
wasmtime,kmeans,20,32,2,5000,10003.123634805,3.174576460,3.042375000,3.087466500,4.625597750,4.678612850,11.487300000,0.000000000,1788132108.258802
wasmtime,kmeans,20,32,3,5000,9981.223796985,3.181654996,3.046640000,3.092634600,4.648300200,4.694751000,11.095241000,0.000000000,1788132110.894759
wasmtime,kmeans,20,32,4,5000,9934.543521408,3.196328228,3.051448000,3.193886400,4.584930300,4.670040130,11.491621000,0.000000000,1788132113.537040
wasmtime,kmeans,20,32,5,5000,9935.461351740,3.195535588,3.064861500,3.107628900,4.623190000,4.692512430,11.508850000,0.000000000,1788132116.176551
wasmtime,kmeans,20,32,6,5000,10013.014621511,3.171152773,3.038491500,3.080742800,4.620681900,4.661613000,11.686788000,0.000000000,1788132118.805963
wasmtime,kmeans,20,32,7,5000,9955.566136501,3.189549998,3.056002000,3.105217900,4.643098400,4.691900700,11.226624000,0.000000000,1788132121.437332
wasmtime,kmeans,20,32,8,5000,9865.485590313,3.218812136,3.066343000,3.229775800,4.706404000,4.819385050,11.347067000,0.000000000,1788132124.077359
wasmtime,kmeans,20,32,9,5000,9943.611159883,3.193441645,3.060225000,3.100944100,4.651927750,4.703731340,11.090016000,0.000000000,1788132126.714892
wasmtime,kmeans,20,32,10,5000,10019.786053044,3.169179014,3.035473000,3.071705700,4.616685000,4.706216520,11.506504000,0.000000000,1788132129.341863
wasmtime,kmeans,20,32,11,5000,9958.004066736,3.188729848,3.056551000,3.103144100,4.617324550,4.710436150,11.793560000,0.000000000,1788132131.971467
wasmtime,kmeans,20,32,12,5000,9998.605213052,3.176167075,3.043234000,3.085185100,4.626473650,4.677050570,11.672173000,0.000000000,1788132134.622756
wasmtime,kmeans,20,32,13,5000,9969.280659101,3.185109427,3.054698500,3.098340100,4.611121050,4.702067590,11.760828000,0.000000000,1788132137.257678
wasmtime,kmeans,20,32,14,5000,9960.967174001,3.188072661,3.057430500,3.101890100,4.631978700,4.681610240,11.269996000,0.000000000,1788132139.889805
wasmtime,kmeans,20,32,15,5000,9993.913109100,3.177269356,3.044054000,3.087649300,4.613331650,4.683983520,12.135860000,0.000000000,1788132142.517437
wasmtime,kmeans,20,32,16,5000,10012.027149337,3.171259602,3.038497000,3.087359100,4.594407500,4.672047500,11.773197000,0.000000000,1788132145.148236
wasmtime,kmeans,20,32,17,5000,10019.406845366,3.169227317,3.034388000,3.082314600,4.636866800,4.687282480,11.624676000,0.000000000,1788132147.778122
wasmtime,kmeans,20,32,18,5000,10057.919246504,3.157062996,3.024032500,3.067381800,4.604652150,4.667791060,11.398879000,0.000000000,1788132150.408819
wasmtime,kmeans,20,32,19,5000,10025.956888813,3.166930525,3.032368000,3.078839400,4.642381450,4.722792720,11.934767000,0.000000000,1788132153.038362
wasmtime,kmeans,20,32,20,5000,9988.883430015,3.179068299,3.044569500,3.086476400,4.632086050,4.684527460,11.242946000,0.000000000,1788132155.668725
wasmtime,kmeans,20,64,1,5000,9758.669700668,6.454849477,6.170237000,6.224849800,6.524309450,24.451248980,27.915556000,0.000000000,1788132158.326683
wasmtime,kmeans,20,64,2,5000,9597.810157686,6.561408123,6.237899000,6.402345500,6.864028750,26.880314210,30.417208000,0.000000000,1788132160.986444
wasmtime,kmeans,20,64,3,5000,9696.720933597,6.489627972,6.159797000,6.228173400,6.423731600,30.977383920,35.010608000,0.000000000,1788132163.637209
wasmtime,kmeans,20,64,4,5000,9663.996392853,6.512308843,6.150228500,6.198283700,6.486925300,33.328134750,36.893570000,0.000000000,1788132166.282915
wasmtime,kmeans,20,64,5,5000,9666.447678285,6.512842311,6.186722000,6.234916200,6.535863050,29.493576410,33.768929000,0.000000000,1788132168.933894
wasmtime,kmeans,20,64,6,5000,9627.877801985,6.533313048,6.165698000,6.226561000,6.449386650,34.850476450,38.202592000,0.000000000,1788132171.597917
wasmtime,kmeans,20,64,7,5000,9613.099508707,6.544416031,6.171846000,6.216331200,6.514259950,34.964200220,38.731282000,0.000000000,1788132174.265605
wasmtime,kmeans,20,64,8,5000,9651.046822573,6.525431281,6.218490000,6.275992900,6.566015700,27.029925810,30.348082000,0.000000000,1788132176.926849
wasmtime,kmeans,20,64,9,5000,9724.504399776,6.472684448,6.152554000,6.212599800,6.483362450,28.497881100,32.443201000,0.000000000,1788132179.582138
wasmtime,kmeans,20,64,10,5000,9682.677079874,6.504939005,6.204998500,6.262786300,6.564212350,25.958896610,29.889564000,0.000000000,1788132182.239027
wasmtime,kmeans,20,64,11,5000,9752.778227988,6.457376924,6.152689500,6.225826400,6.480168750,26.292413390,30.196828000,0.000000000,1788132184.886464
wasmtime,kmeans,20,64,12,5000,9759.230031706,6.451020883,6.134136000,6.186287700,6.467746200,27.641721970,31.737378000,0.000000000,1788132187.542487
wasmtime,kmeans,20,64,13,5000,9572.618771486,6.577455192,6.265837000,6.329516100,6.587658100,27.354202960,32.358408000,0.000000000,1788132190.205853
wasmtime,kmeans,20,64,14,5000,9718.964438251,6.479076636,6.167958500,6.216158500,6.536311250,27.063183630,30.857889000,0.000000000,1788132192.855644
wasmtime,kmeans,20,64,15,5000,9636.543033059,6.534447859,6.172488500,6.493248600,7.841333000,27.008069410,30.624555000,0.000000000,1788132195.515527
wasmtime,kmeans,20,64,16,5000,9663.272226447,6.516510928,6.217519500,6.260084700,6.565462900,26.790687920,30.059802000,0.000000000,1788132198.172737
wasmtime,kmeans,20,64,17,5000,9713.132613059,6.483028411,6.167570500,6.223254200,6.533385150,27.601481700,30.807839000,0.000000000,1788132200.825525
wasmtime,kmeans,20,64,18,5000,9657.417706266,6.521665130,6.212655000,6.293210100,6.472308900,27.261624000,30.653599000,0.000000000,1788132203.488883
