backend,pair,model_a,model_b,repetition,a_throughput_rps,a_p95_latency_ms,a_p99_latency_ms,a_error_rate,b_throughput_rps,b_p95_latency_ms,b_p99_latency_ms,b_error_rate,timestamp_unix
wasmtime,svm_mlp,svm,mlp,1,2947.0349652973337,11.70524505,12.22663538,0.0,2947.407436738713,11.718022249999999,12.255434880000001,0.0,1788125953.6862385
wasmtime,svm_mlp,svm,mlp,2,3802.1359046252282,10.442207750000001,10.91659632,0.0,3802.65274267788,10.4423014,10.91205974,0.0,1788125956.5632436
wasmtime,svm_mlp,svm,mlp,3,3983.3573258661213,10.3471092,10.82015789,0.0,3983.8883774891515,10.3480883,10.823248509999999,0.0,1788125959.3542116
wasmtime,svm_mlp,svm,mlp,4,3772.221091862759,10.376910800000001,10.90938152,0.0,3750.9785447430945,10.379026249999999,10.88143646,0.0,1788125962.2198186
wasmtime,svm_mlp,svm,mlp,5,4280.63951098833,10.1637071,10.648677639999999,0.0,4250.261373965752,10.1704945,10.675402539999999,0.0,1788125964.9276707
wasmtime,svm_mlp,svm,mlp,6,4161.710054213529,10.2475355,10.655333820000001,0.0,4136.89089816942,10.22437595,10.637815550000001,0.0,1788125967.6708078
wasmtime,svm_mlp,svm,mlp,7,4784.003551143755,6.75993355,7.02103163,0.0,4750.388318057998,6.7517747,6.994584860000001,0.0,1788125970.149317
wasmtime,svm_mlp,svm,mlp,8,4169.956408029233,10.1778557,10.6063943,0.0,4144.726113833902,10.17580475,10.62138463,0.0,1788125972.888774
wasmtime,svm_mlp,svm,mlp,9,4479.07731634565,10.1709283,10.732930750000001,0.0,4479.737702545227,10.15654065,10.747945260000002,0.0,1788125975.554411
wasmtime,svm_mlp,svm,mlp,10,4153.961083690942,10.2079681,10.667706489999999,0.0,4129.3375993263235,10.221064850000001,10.70542732,0.0,1788125978.2971394
wasmtime,svm_mlp,svm,mlp,11,3806.488856368947,10.482736050000002,10.89307131,0.0,3785.1727904965624,10.4760815,10.88347428,0.0,1788125981.1498013
wasmtime,svm_mlp,svm,mlp,12,4771.583394635186,6.8628294,7.869487040000011,0.0,4738.727088799429,6.864372400000001,7.145935110000001,0.0,1788125983.6353219
wasmtime,svm_mlp,svm,mlp,13,4570.750183441512,7.654947150000009,10.768921930000001,0.0,4571.47771148565,6.9932418,10.781244880000001,0.0,1788125986.2719495
wasmtime,svm_mlp,svm,mlp,14,4163.059107937042,10.3130747,10.787155460000001,0.0,4137.777979881431,10.322895899999999,10.863000679999999,0.0,1788125989.0106256
wasmtime,svm_mlp,svm,mlp,15,3958.555683120597,10.44141125,11.01242162,0.0,3935.6748766697633,10.452342499999999,10.977883150000002,0.0,1788125991.813662
wasmtime,svm_mlp,svm,mlp,16,4196.930350484334,10.254328600000001,10.764791410000004,0.0,4171.4985623842,10.26521425,10.68830657,0.0,1788125994.5428963
wasmtime,svm_mlp,svm,mlp,17,4765.567377631162,6.8094642499999996,7.023986880000001,0.0,4731.901048862465,6.83427655,7.071575330000005,0.0,1788125997.0321617
wasmtime,svm_mlp,svm,mlp,18,4073.052878376257,10.169461550000001,10.53409438,0.0,4048.9805766929853,10.18302475,10.53620218,0.0,1788125999.797937
wasmtime,svm_mlp,svm,mlp,19,4151.1288129624345,10.2702014,10.75123049,0.0,4126.09682628733,10.259292649999999,10.753113140000002,0.0,1788126002.5407748
wasmtime,svm_mlp,svm,mlp,20,4751.092366753518,6.816501700000001,7.043943270000001,0.0,4712.663284119505,6.820583,7.038195680000006,0.0,1788126005.038399
wasmtime,svm_mlp,svm,mlp,21,4140.513008844576,10.2226746,10.62992504,0.0,4115.90469592139,10.24001135,10.607672540000001,0.0,1788126007.7880063
wasmtime,svm_mlp,svm,mlp,22,4749.934064662329,6.83394505,8.105547910000004,0.0,4717.3674227829115,6.85561425,7.780789820000005,0.0,1788126010.279472
wasmtime,svm_mlp,svm,mlp,23,4770.447512169021,6.79704895,6.994370490000001,0.0,4771.081241305847,6.80004965,7.042851540000002,0.0,1788126012.7650669
wasmtime,svm_mlp,svm,mlp,24,4652.914029210246,6.808119400000001,7.0993283599999994,0.0,4616.310739942408,6.80219995,7.1323979699999995,0.0,1788126015.2851171
wasmtime,svm_mlp,svm,mlp,25,4781.295951122651,6.8089356,7.02862321,0.0,4747.9132037395775,6.825504550000001,7.049384890000002,0.0,1788126017.7713253
wasmtime,svm_mlp,svm,mlp,26,3925.2769702917385,10.3860655,10.79325965,0.0,3902.7227517798037,10.39940745,10.73210026,0.0,1788126020.5838742
wasmtime,svm_mlp,svm,mlp,27,3991.3154529579137,10.4556636,10.991971710000001,0.0,3968.1622159193075,10.45462885,11.023335020000001,0.0,1788126023.3762383
wasmtime,svm_mlp,svm,mlp,28,4811.805749788801,6.7827856,11.326856370000012,0.0,4774.374542612548,6.77985685,7.066579440000001,0.0,1788126025.8606505
wasmtime,svm_mlp,svm,mlp,29,4771.1289691116945,6.84443155,7.190722300000007,0.0,4737.92470848822,6.8402321,7.1022361000000025,0.0,1788126028.3492124
wasmtime,svm_mlp,svm,mlp,30,4699.335879457204,6.9349145,8.202989430000002,0.0,4667.452979639146,6.987597050000001,8.280505030000002,0.0,1788126030.8519032
wasmtime,svm_mlp,svm,mlp,31,4741.270541561455,6.85831375,7.11133736,0.0,4708.678646408754,6.88549785,7.10988819,0.0,1788126033.3439875
wasmtime,svm_mlp,svm,mlp,32,3796.970306304823,10.38516825,10.84187771,0.0,3797.368339018986,10.38671945,10.87521188,0.0,1788126036.2242675
wasmtime,svm_mlp,svm,mlp,33,4026.7241060092515,10.30160215,10.71633273,0.0,4003.2767010579505,10.297350549999999,10.76745968,0.0,1788126039.0037932
wasmtime,svm_mlp,svm,mlp,34,4774.662102727585,6.75049915,7.007269960000001,0.0,4741.840509821596,6.7595524,6.94156333,0.0,1788126041.4871612
wasmtime,svm_mlp,svm,mlp,35,4706.2566689452315,6.826811400000001,7.105578840000001,0.0,4674.633539582232,6.77802885,7.0534957899999995,0.0,1788126043.9858723
wasmtime,svm_mlp,svm,mlp,36,4723.317659022347,6.79049735,6.99746587,0.0,4691.065703734745,6.78010055,6.99312412,0.0,1788126046.4795032
wasmtime,svm_mlp,svm,mlp,37,4131.6220578427,10.28293025,10.74107068,0.0,4132.204173573927,10.30037865,10.728246480000001,0.0,1788126049.2273946
wasmtime,svm_mlp,svm,mlp,38,4697.265277790538,6.83277175,8.23128105000001,0.0,4697.980818064983,6.741412600000001,7.03078868,0.0,1788126051.7323275
wasmtime,svm_mlp,svm,mlp,39,4778.423334570042,6.8310582,7.07258926,0.0,4744.85988839081,6.8296336,7.032208130000001,0.0,1788126054.2193835
