backend,pair,model_a,model_b,repetition,a_throughput_rps,a_p95_latency_ms,a_p99_latency_ms,a_error_rate,b_throughput_rps,b_p95_latency_ms,b_p99_latency_ms,b_error_rate,timestamp_unix
wasmtime,nb_nb,naive_bayes,naive_bayes,26,4806.026552802658,6.8192383,7.305882700000012,0.0,4806.651967422821,6.7961962499999995,7.0699108000000015,0.0,1788168455.3954678
wasmtime,nb_nb,naive_bayes,naive_bayes,27,4817.531073386059,6.729008,6.953368940000001,0.0,4783.752781807395,6.74659885,6.956353610000001,0.0,1788168457.8712494
wasmtime,nb_nb,naive_bayes,naive_bayes,28,4690.487244457098,6.718365850000001,7.0536875600000055,0.0,4691.128516963207,6.709151,7.0232269700000005,0.0,1788168460.3748174
wasmtime,nb_nb,naive_bayes,naive_bayes,29,4808.717312345703,6.8053653,7.460893920000011,0.0,4769.913527319492,6.7942555,7.02265674,0.0,1788168462.856879
wasmtime,nb_nb,naive_bayes,naive_bayes,30,4783.240616785869,6.7856752,7.960645470000006,0.0,4749.7298877162475,6.77862805,7.788351960000007,0.0,1788168465.3392482
wasmtime,nb_nb,naive_bayes,naive_bayes,31,4705.868357234724,6.68353115,7.77030019000001,0.0,4706.47625101627,6.683843550000001,6.9866985,0.0,1788168467.837557
wasmtime,nb_nb,naive_bayes,naive_bayes,32,4668.918118526022,6.77741645,7.043447060000001,0.0,4669.544814950229,6.75819325,7.01768721,0.0,1788168470.3466725
wasmtime,nb_nb,naive_bayes,naive_bayes,33,4759.229712830054,6.75063145,6.975243620000001,0.0,4759.833000833139,6.763921900000001,6.9889522500000005,0.0,1788168472.8392107
wasmtime,nb_nb,naive_bayes,naive_bayes,34,4241.250139341188,10.28811685,10.63898009,0.0,4241.865442376745,10.29338835,10.65626879,0.0,1788168475.5538871
wasmtime,nb_nb,naive_bayes,naive_bayes,35,4693.283733298711,6.7486095,6.99744425,0.0,4693.886754770767,6.70563015,6.99440386,0.0,1788168478.0565777
wasmtime,nb_nb,naive_bayes,naive_bayes,36,4811.697939749288,6.79053295,7.40036637000001,0.0,4778.2616416232495,6.7713836999999995,7.019960170000002,0.0,1788168480.5320203
wasmtime,nb_nb,naive_bayes,naive_bayes,37,4270.157051547267,10.280671400000001,10.63408901,0.0,4240.6965108371105,10.28554805,10.634037810000002,0.0,1788168483.2470384
wasmtime,nb_nb,naive_bayes,naive_bayes,38,4661.58563407523,6.916034150000001,8.023106200000006,0.0,4662.175472178198,6.91747845,8.191588200000002,0.0,1788168485.75755
wasmtime,nb_nb,naive_bayes,naive_bayes,39,4708.247828709263,6.8158768,7.623355110000012,0.0,4676.486086118669,6.86886715,7.03872817,0.0,1788168488.258846
wasmtime,nb_nb,naive_bayes,naive_bayes,40,4678.86336768441,6.812750500000001,7.0276868,0.0,4679.468827437573,6.75686685,7.02435907,0.0,1788168490.7646737
wasmtime,nb_nb,naive_bayes,naive_bayes,41,4785.973167047131,7.0581728,7.15099168,0.0,4748.745889007575,7.0189253,7.220886650000001,0.0,1788168493.2547438
wasmtime,nb_nb,naive_bayes,naive_bayes,42,4841.180063242619,6.7570575,8.148985510000001,0.0,4806.916673518244,6.7584962,7.931084060000002,0.0,1788168495.7295
wasmtime,nb_nb,naive_bayes,naive_bayes,43,4731.179911260393,6.78508875,7.13149093,0.0,4698.988450692513,6.7664128,7.115382660000001,0.0,1788168498.225722
wasmtime,nb_nb,naive_bayes,naive_bayes,44,4702.801153353301,6.76844145,7.114404210000001,0.0,4671.34005281173,6.76956065,7.101244810000001,0.0,1788168500.7243888
wasmtime,nb_nb,naive_bayes,naive_bayes,45,4663.078332059382,6.85853775,7.06841367,0.0,4628.3046505242855,6.819883550000001,7.10267503,0.0,1788168503.241205
wasmtime,nb_nb,naive_bayes,naive_bayes,46,4718.492244438573,6.7918541,8.175830400000006,0.0,4686.561583642294,6.78343185,8.003844300000006,0.0,1788168505.7386875
wasmtime,nb_nb,naive_bayes,naive_bayes,47,4777.078836104798,6.76727865,7.357612020000011,0.0,4777.754665406721,6.75460535,7.06960452,0.0,1788168508.2222357
wasmtime,nb_nb,naive_bayes,naive_bayes,48,4799.737722900455,6.7984773,7.41509161000001,0.0,4766.058055571747,6.783603,7.022613130000001,0.0,1788168510.7056336
wasmtime,nb_nb,naive_bayes,naive_bayes,49,4662.189358997032,6.85837245,7.03142713,0.0,4626.7778981355805,6.827625650000001,7.080158870000001,0.0,1788168513.2202182
wasmtime,nb_nb,naive_bayes,naive_bayes,50,4659.824169692602,6.8755693,8.32155518,0.0,4628.3184081202135,6.9501735,7.7988319000000015,0.0,1788168515.7324624
wasmtime,nb_nb,naive_bayes,naive_bayes,51,4689.39345092042,6.829893350000001,7.091350520000001,0.0,4657.55331693806,6.85635675,7.07614483,0.0,1788168518.237671
wasmtime,nb_nb,naive_bayes,naive_bayes,52,4814.488233383215,6.7468695,6.957334360000002,0.0,4780.789729359078,6.74807115,7.012409720000004,0.0,1788168520.7149723
wasmtime,nb_nb,naive_bayes,naive_bayes,53,4701.164045277197,6.838243149999999,7.084298530000001,0.0,4665.596865294319,6.8242595999999995,7.10315369,0.0,1788168523.2230437
wasmtime,nb_nb,naive_bayes,naive_bayes,54,4775.236696154193,6.8200674,7.15913986,0.0,4741.731119512125,6.812371199999999,7.05339854,0.0,1788168525.7081046
wasmtime,nb_nb,naive_bayes,naive_bayes,55,4654.13862672901,6.754559100000001,7.0454076,0.0,4654.742397601811,6.872185900000001,7.04997243,0.0,1788168528.2179222
wasmtime,nb_nb,naive_bayes,naive_bayes,56,4813.545691757326,6.75851295,7.053832020000003,0.0,4777.984186980844,6.752684,7.024439930000001,0.0,1788168530.6977522
wasmtime,nb_nb,naive_bayes,naive_bayes,57,4782.924191228466,6.83852985,7.982751900000012,0.0,4745.70331181066,6.83192465,7.082881130000003,0.0,1788168533.1891918
wasmtime,nb_nb,naive_bayes,naive_bayes,58,4796.215186855337,6.7164335,6.98432105,0.0,4762.94077930321,6.7302678,6.99827668,0.0,1788168535.670325
wasmtime,nb_nb,naive_bayes,naive_bayes,59,4734.942059187393,6.773819400000001,7.01655717,0.0,4702.647781537276,6.791767600000001,7.07045585,0.0,1788168538.1665778
wasmtime,nb_nb,naive_bayes,naive_bayes,60,4775.409086071563,6.7951903,7.0552426299999995,0.0,4742.172292416692,6.78605415,7.05486989,0.0,1788168540.6523871
