backend,pair,model_a,model_b,repetition,a_throughput_rps,a_p95_latency_ms,a_p99_latency_ms,a_error_rate,b_throughput_rps,b_p95_latency_ms,b_p99_latency_ms,b_error_rate,timestamp_unix
wasmtime,lr_svm,logistic_regression,svm,25,3767.8632762245425,10.2347445,10.61315534,0.0,3747.270846224094,10.2377715,10.67758586,0.0,1788121767.87027
wasmtime,lr_svm,logistic_regression,svm,26,4467.134506995858,9.867819650000001,10.30623525,0.0,4438.3498881365895,9.8579434,10.35653919,0.0,1788121770.5303926
wasmtime,lr_svm,logistic_regression,svm,27,4881.796754141435,6.660674800000001,6.902824980000003,0.0,4882.444252479548,6.6478802,6.870041530000002,0.0,1788121772.9931998
wasmtime,lr_svm,logistic_regression,svm,28,4972.171612114423,6.58336325,7.847505320000011,0.0,4931.217440898102,6.5782787,6.797897160000003,0.0,1788121775.4427607
wasmtime,lr_svm,logistic_regression,svm,29,4031.856569336232,10.075858499999999,10.47706782,0.0,4007.746959398327,10.08966005,10.48252389,0.0,1788121778.223698
wasmtime,lr_svm,logistic_regression,svm,30,4855.930008087651,6.719883200000001,7.738813230000003,0.0,4821.815210418399,6.696945800000001,7.632581820000006,0.0,1788121780.7961836
wasmtime,lr_svm,logistic_regression,svm,31,4856.6933590847375,6.65229625,6.885367320000002,0.0,4822.305422800425,6.65664705,6.92012094,0.0,1788121783.2657769
wasmtime,lr_svm,logistic_regression,svm,32,4124.794189641933,10.0366021,10.429273910000001,0.0,4097.946998486826,10.06167635,10.44782384,0.0,1788121786.0220952
wasmtime,lr_svm,logistic_regression,svm,33,4115.0804234638745,9.9150027,10.35055136,0.0,4090.476346471942,9.92708335,10.33412013,0.0,1788121788.7766585
wasmtime,lr_svm,logistic_regression,svm,34,4887.635350521207,6.662170649999999,8.56783234000001,0.0,4852.747012672856,6.6570354,8.169894789999999,0.0,1788121791.2394724
wasmtime,lr_svm,logistic_regression,svm,35,4247.516471559163,9.987208149999999,10.4041057,0.0,4221.669967973501,10.00516945,10.44123935,0.0,1788121793.953385
wasmtime,lr_svm,logistic_regression,svm,36,4809.0445628380585,6.6778934,7.041781600000009,0.0,4775.994587295986,6.643017749999999,6.95149903,0.0,1788121796.4268174
wasmtime,lr_svm,logistic_regression,svm,37,4849.0212576745,6.666476800000001,6.8324812800000005,0.0,4814.630479139689,6.64020815,6.8098130900000005,0.0,1788121798.8993979
wasmtime,lr_svm,logistic_regression,svm,38,4892.549040302761,6.63050305,7.940555980000001,0.0,4856.995490916512,6.6397203,7.758923160000003,0.0,1788121801.3611767
wasmtime,lr_svm,logistic_regression,svm,39,4871.550251887562,6.5798798,6.80261118,0.0,4837.4671488708655,6.5641717,6.8015369,0.0,1788121803.8229458
wasmtime,lr_svm,logistic_regression,svm,40,4819.489421588793,6.6699772500000005,6.92893164,0.0,4785.173598457972,6.67328575,6.9643035200000005,0.0,1788121806.2992294
wasmtime,lr_svm,logistic_regression,svm,41,4853.209527267939,6.6850776,7.944154590000001,0.0,4819.082018622807,6.66670705,8.45021236,0.0,1788121808.7701106
wasmtime,lr_svm,logistic_regression,svm,42,4889.844503568702,6.6647851000000005,7.8290295800000065,0.0,4854.907545027511,6.6640885,7.8638338600000015,0.0,1788121811.233322
wasmtime,lr_svm,logistic_regression,svm,43,4906.684554372937,6.6311733,6.964428020000001,0.0,4871.092893065313,6.6198971,6.937012850000005,0.0,1788121813.6903954
wasmtime,lr_svm,logistic_regression,svm,44,4826.791264613751,6.743797700000001,9.073017080000007,0.0,4792.538402006604,6.7336016,8.157036510000006,0.0,1788121816.1642504
wasmtime,lr_svm,logistic_regression,svm,45,4833.788734321353,6.7016098,7.42466560000001,0.0,4834.436096902212,6.558846700000002,6.83284324,0.0,1788121818.640302
wasmtime,lr_svm,logistic_regression,svm,46,4845.577295355303,6.63715025,6.89410016,0.0,4846.227445524657,6.62480985,6.90501405,0.0,1788121821.1096323
