backend,pair,model_a,model_b,repetition,a_throughput_rps,a_p95_latency_ms,a_p99_latency_ms,a_error_rate,b_throughput_rps,b_p95_latency_ms,b_p99_latency_ms,b_error_rate,timestamp_unix
docker,dt_mlp,decision_tree,mlp,1,2758.3161166193554,11.9939427,13.319970040000026,0.0,2758.546455875046,11.99511605,13.288962490000099,0.0,1788125356.109293
docker,dt_mlp,decision_tree,mlp,2,2756.561706359865,11.986840500000001,13.286052510000042,0.0,2756.744866957364,12.008227849999999,13.26299907000001,0.0,1788125387.5053158
docker,dt_mlp,decision_tree,mlp,3,2713.0811872351146,12.21832285,13.452829220000016,0.0,2689.551943637816,12.23509095,13.555013240000044,0.0,1788125419.119085
docker,dt_mlp,decision_tree,mlp,4,2718.9300487605374,12.13933325,13.476989790000026,0.0,2719.2275155702805,12.140968800000001,13.534400780000002,0.0,1788125450.6330986
docker,dt_mlp,decision_tree,mlp,5,2706.3363132442328,12.1860711,13.681242950000025,0.0,2706.501343552534,12.1798602,13.281550670000003,0.0,1788125482.1185703
docker,dt_mlp,decision_tree,mlp,6,2720.43871552406,12.238555400000001,14.927747660000056,0.0,2720.7783833968706,12.1891427,14.776293670000001,0.0,1788125513.6300066
docker,dt_mlp,decision_tree,mlp,7,2710.4725932722113,12.199206,13.402675270000088,0.0,2685.286184461657,12.20739985,13.759525830000007,0.0,1788125544.9149857
docker,dt_mlp,decision_tree,mlp,8,2709.9832133843565,12.267813,13.594004510000007,0.0,2710.3395959858003,12.25075245,13.920035500000031,0.0,1788125576.1476595
docker,dt_mlp,decision_tree,mlp,9,2773.361860004965,11.98902275,13.734516710000003,0.0,2773.69424405663,11.9861664,13.2951647400001,0.0,1788125607.706287
docker,dt_mlp,decision_tree,mlp,10,2697.4568842801673,12.373420300000001,13.65312559000001,0.0,2673.755666870011,12.36259075,13.911595720000049,0.0,1788125639.1596162
docker,dt_mlp,decision_tree,mlp,11,2757.374793325674,12.02627285,13.544612380000029,0.0,2757.5552143674386,12.02510015,13.254086130000001,0.0,1788125670.3139215
docker,dt_mlp,decision_tree,mlp,12,2766.2459576124597,11.947078600000001,13.57453615000001,0.0,2766.5517235009006,11.923636,13.290520470000002,0.0,1788125701.8920631
docker,dt_mlp,decision_tree,mlp,13,2724.720858108092,12.19185965,14.06224261,0.0,2698.375760963811,12.191911000000001,13.785837200000035,0.0,1788125733.3481193
docker,dt_mlp,decision_tree,mlp,14,2735.107517320785,12.145150150000001,13.317492580000005,0.0,2713.625714689477,12.17153425,13.331923650000006,0.0,1788125763.722722
docker,dt_mlp,decision_tree,mlp,15,2731.7575550751676,12.051544300000002,13.752684710000047,0.0,2704.896671234595,12.054059,13.995666330000033,0.0,1788125794.8453135
docker,dt_mlp,decision_tree,mlp,16,2712.255423046664,12.20092245,13.583166690000052,0.0,2712.408722684422,12.1974659,13.760163520000006,0.0,1788125826.0372186
docker,dt_mlp,decision_tree,mlp,17,2691.7944098965645,12.30955945,13.707969730000015,0.0,2668.1892347968396,12.30478985,13.284839960000056,0.0,1788125857.270866
docker,dt_mlp,decision_tree,mlp,18,2738.5748182243383,12.12375925,13.367582780000088,0.0,2738.7506657918493,12.12188555,13.37063918000001,0.0,1788125888.30821
docker,dt_mlp,decision_tree,mlp,19,2707.938428365802,12.29280115,13.187115430000036,0.0,2708.310950239296,12.281535250000001,13.688481060000015,0.0,1788125919.2897813
docker,dt_mlp,decision_tree,mlp,20,2715.8769995039756,12.167066550000001,13.510706280000006,0.0,2692.196945181446,12.16853455,13.857660460000066,0.0,1788125950.372145
