backend,model,repetition,throughput_rps,p95_latency_ms,p99_latency_ms,error_rate,timestamp_unix
docker,svm,1,5733.173127545015,5.8581918,6.647274610000011,0.0,1788121872.9808662
docker,svm,2,5823.268538545297,5.7807241000000005,6.413510990000005,0.0,1788121889.8811772
docker,svm,3,5724.027182951313,5.907628700000001,6.465132350000072,0.0,1788121906.5823305
docker,svm,4,5656.989735540378,5.9955925500000005,6.627102920000008,0.0,1788121923.3473692
docker,svm,5,5728.362216543288,5.9441996,6.584992860000013,0.0,1788121939.7968612
docker,svm,6,5741.733389703904,5.8492822,6.575405140000003,0.0,1788121956.417672
docker,svm,7,5716.28899555542,5.867487,6.732632190000017,0.0,1788121972.9211965
docker,svm,8,5699.083775461402,5.9114244000000005,8.926356290000001,0.0,1788121989.3362434
docker,svm,9,5702.337278258446,5.8855212,6.719042990000068,0.0,1788122005.8400216
docker,svm,10,5695.087581489918,5.91337605,6.715640300000008,0.0,1788122022.142067
docker,svm,11,5720.992143541296,5.9344221,6.902690280000021,0.0,1788122038.6174018
docker,svm,12,5735.4266751559,5.88239335,6.619824030000001,0.0,1788122054.9894137
docker,svm,13,5763.322194196378,5.8832578,6.5820097500000685,0.0,1788122071.2859776
docker,svm,14,5740.968035002567,5.873563150000001,6.507218360000004,0.0,1788122087.5732486
docker,svm,15,5790.277602668294,5.7855099,6.403003420000025,0.0,1788122103.9969828
docker,svm,16,5685.347399792432,5.91292775,6.702640380000031,0.0,1788122120.3485408
docker,svm,17,5703.55437405516,5.89550655,6.55802357000004,0.0,1788122136.7128525
docker,svm,18,5711.802262646186,5.90944805,6.601949590000003,0.0,1788122153.107528
docker,svm,19,5708.149113168742,5.9256373,6.63734491,0.0,1788122169.595912
docker,svm,20,5703.987079132869,5.951554750000001,6.541766600000006,0.0,1788122186.0484781
