model,policy,concurrency,repetitions,ci_target_met,stop_reason,admission_rate_mean,correctness_rate_mean,successful_requests_total,request_errors_total,mean_latency_ms,p50_latency_ms,p95_latency_ms,p95_ci95_half_width_ms,p95_relative_ci,p99_latency_ms,throughput_rps,throughput_ci95_half_width_rps,throughput_relative_ci,mean_scheduler_decision_ns,selected_backend_mode,selected_backend_wasmtime_reps,selected_backend_docker_reps,backend_audit_status,raw_file
kmeans,docker_only,24,20,True,precision_target_met,1.0,1.0,100000,0,3.9113405434,3.905183675,4.20551887,0.018032325318446278,0.004287776580216909,4.571910259000002,6102.585719555694,24.110922934395358,0.0039509355611559984,289.52282,docker,0,20,recorded,results/raw/evaluation/live_heldout/kmeans__docker_only__c24.csv
kmeans,docker_only,48,20,True,precision_target_met,1.0,1.0,100000,0,8.18015299742,7.90205515,8.4594901125,0.04120401812592522,0.004870744876814846,21.419090746500228,5809.519318696045,30.04829556265499,0.005172251595059567,291.6319,docker,0,20,recorded,results/raw/evaluation/live_heldout/kmeans__docker_only__c48.csv
kmeans,docker_only,96,20,True,precision_target_met,1.0,1.0,100000,0,16.60740418336,16.175152824999998,17.33601796,0.08760388069332463,0.005053287375189396,39.297159583500026,5642.725461108643,29.213577187887154,0.00517721044364747,296.68968,docker,0,20,recorded,results/raw/evaluation/live_heldout/kmeans__docker_only__c96.csv
kmeans,docker_only,192,20,True,precision_target_met,1.0,1.0,100000,0,33.83905889198,32.38916545,36.6089217875,0.21474091963252956,0.005865808364393079,78.30403155250008,5408.959665102677,27.14960064608638,0.0050193756890533235,299.81443,docker,0,20,recorded,results/raw/evaluation/live_heldout/kmeans__docker_only__c192.csv
kmeans,random,24,20,True,precision_target_met,1.0,1.0,100000,0,3.92619494064,3.9112203,4.1209816425,0.08372904489532598,0.02031774275134398,4.617716062500001,6076.6190759543115,65.87721812129567,0.010841097211766543,290.45347,docker,8,12,recorded,results/raw/evaluation/live_heldout/kmeans__random__c24.csv
kmeans,random,48,60,False,max_repetitions,1.0,1.0,300000,0,7.778939712976666,7.6534977416666665,8.135938879166668,0.1630140794422697,0.020036295978045324,15.371751965166801,6204.750252749656,236.81492325908104,0.03816671318142671,281.37225666666666,docker,27,33,recorded,results/raw/evaluation/live_heldout/kmeans__random__c48.csv
kmeans,random,96,60,False,max_repetitions,1.0,1.0,300000,0,16.097124429530002,15.819252983333334,16.9490964875,0.2599961757523862,0.015339825101835606,38.41673688933335,5870.513651646383,157.17642768389803,0.026773879938055842,288.2348533333333,docker,27,33,recorded,results/raw/evaluation/live_heldout/kmeans__random__c96.csv
kmeans,random,192,20,True,precision_target_met,1.0,1.0,100000,0,33.44382747323,32.135311525,36.419640915,0.7846759537967675,0.021545406107328927,79.21652597550003,5491.997970445534,84.7199344420445,0.015426068053548765,295.89101,docker,8,12,recorded,results/raw/evaluation/live_heldout/kmeans__random__c192.csv
kmeans,best_static,24,60,False,max_repetitions,1.0,1.0,300000,0,2.6747925151566667,2.592088375,3.563100299166667,0.02585088398158888,0.0072551659541088,3.846217212666667,9121.228876669822,321.9292580126458,0.035294504980142846,205.11427333333333,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/kmeans__best_static__c24.csv
kmeans,best_static,48,26,True,precision_target_met,1.0,1.0,130000,0,4.869544903415385,4.720416807692308,5.945428025000008,0.1371284024724596,0.02306451308397757,7.153560326923081,9785.792481049642,224.02879324951155,0.022893270390042218,185.75183076923076,wasmtime,26,0,recorded,results/raw/evaluation/live_heldout/kmeans__best_static__c48.csv
