concurrency,wasmtime_n,docker_n,wasmtime_rps,docker_rps,rps_ratio,wasmtime_p95_ms,docker_p95_ms,wasmtime_p99_ms,docker_p99_ms
1,38,60,6540.598397941684,1020.9156451647,6.406600221007013,0.18472920394736841,1.0532747775,0.19605227078947368,1.09163579
2,60,20,8427.0398403604,2397.01240711855,3.5156429792912705,0.2600832158333333,0.9280583325,0.3417864468333333,1.023426652
4,60,20,9300.576661309016,4574.86131355965,2.032974558975721,0.4532763675,1.045587055,0.6233979171666667,1.138250841
8,60,20,9606.975842851567,6360.35734018055,1.5104459276463948,0.8677017616666667,1.5140769825,1.2389797355,1.6435495334999999
16,60,20,9840.60783773785,6642.77483451105,1.4814001803302401,1.6696966641666666,2.670938695,3.472375978666667,2.9999298045
32,60,52,9910.266304900933,6257.347937457615,1.58378060545048,3.2851091991666665,5.419468475961539,8.702518026,6.162572600961538
64,37,60,9798.969864713405,5732.847188494534,1.7092675842431881,6.464391266216216,11.396185760833333,28.637482403243244,34.23048606966667
128,60,44,9476.270880116817,5479.826784115932,1.7293011719978366,13.147893935833334,23.42279504659091,45.094896797333334,62.982296425227275
256,60,23,9167.115655796817,5194.240010699478,1.7648617770672355,52.88562281083333,92.45930614347826,78.53416154516667,115.14293081695652
